--------- beginning of main
03-03 05:14:10.651 W/auditd  (  336): type=2000 audit(0.0:1): initialized
--------- beginning of system
03-03 05:14:13.488 I/vold    (  339): Vold 3.0 (the awakening) firing up
03-03 05:14:13.488 V/vold    (  339): Detected support for: ext4 vfat
03-03 05:14:13.751 I/rmt_storage(  373): Shared memory initialised successfully.
12-22 06:59:07.247 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.248 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.248 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.248 W/PackageParser(  879): Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.READ_CONTACTS in package: com.android.bluetooth at: Binary XML file line #58
12-22 06:59:07.248 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.248 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.248 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.248 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.248 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.249 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.249 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.250 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.250 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.250 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.250 W/PackageParser(  879): No actions in intent filter at /system/app/Bluetooth/Bluetooth.apk Binary XML file line #216
12-22 06:59:07.250 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.250 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.250 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.250 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.250 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.251 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.251 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.251 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.251 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.251 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.251 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.251 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.251 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.252 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.252 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.252 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.252 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.252 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.252 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.252 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.253 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.253 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.253 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.253 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.253 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.254 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.254 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.254 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.254 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.254 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.254 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.254 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.255 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.255 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.255 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.255 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.255 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.255 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.255 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.255 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.256 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.256 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.256 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.256 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.256 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.257 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.257 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.257 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.257 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.257 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.257 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.257 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.257 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.257 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.258 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.258 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.258 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.258 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.258 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.258 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.259 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.259 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.259 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.259 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.259 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.259 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.259 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.259 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.259 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.260 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.260 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.260 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.260 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.260 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.260 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.261 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.261 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.261 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.261 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.261 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.261 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.261 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.261 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.261 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.262 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.262 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.262 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.262 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.262 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.262 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.263 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.263 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.263 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.263 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.263 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.265 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.265 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.265 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.265 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.265 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.266 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.266 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.266 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.266 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.266 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.267 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.267 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.267 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.267 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.267 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.267 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.267 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.267 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.267 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.267 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.268 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.268 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.268 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.268 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.268 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.268 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.269 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.269 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.269 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.269 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.269 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.269 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.269 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.269 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.269 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.270 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.270 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.270 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.270 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.270 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.271 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.271 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.271 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.271 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.271 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.272 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.273 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.273 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.273 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.273 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.273 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.273 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.274 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.274 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.274 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.274 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.274 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.274 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.274 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.274 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.275 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.275 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.275 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.275 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.275 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.276 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.276 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.276 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.276 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.276 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.276 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.276 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.277 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.277 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.277 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.277 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=29
12-22 06:59:07.277 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=29
12-22 06:59:07.277 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=29, status_flags=4
12-22 06:59:07.277 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.277 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.278 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=48
12-22 06:59:07.279 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=48
12-22 06:59:07.279 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=48, status_flags=4
12-22 06:59:07.279 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.279 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.279 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.279 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.279 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.279 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.279 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
12-22 06:59:07.280 E/QC-QMI  (  492): qmi_qmux_open_connection: connection is disabled for conn_id=57
12-22 06:59:07.280 E/QC-QMI  (  492): qmi_qmux_tx_msg: failed to open inactive connd_id=57
12-22 06:59:07.280 E/QC-QMI  (  492): qmi_qmux: TX failed, connection inactive or in reset, conn_id=57, status_flags=4
12-22 06:59:07.280 E/QC-QMI  (  492): qmi_ctl_tx_msg: qmi_qmux_tx_msg failed
12-22 06:59:07.280 E/QC-QMI  (  492): qmi_ctl_handle_request: qmi_ctl_tx_msg call failed
